index,filename,uuid,timestamp,env,git_commit
48,firmware048.bin,305d8265-637f-4263-872c-d4da0d3d2f79,2026-01-05T16:51:25,STM32G0B1RE_btt,22abba0
49,firmware049.bin,32fe5aa9-afe2-440d-9463-58ec17440820,2026-01-05T16:53:24,STM32G0B1RE_btt,22abba0
50,firmware050.bin,3a235d63-ea8b-47b3-873e-81af9bfa3b46,2026-01-05T16:55:24,STM32G0B1RE_btt,22abba0
51,firmware051.bin,df2cb49d-5a97-4260-b328-152856f222a1,2026-01-05T16:57:42,STM32G0B1RE_btt,22abba0
52,firmware052.bin,5c8605f6-723c-4b71-af57-1c87a24fe79b,2026-01-05T17:00:18,STM32G0B1RE_btt,22abba0
53,firmware053.bin,a3a7b023-d391-42e3-b2de-816350b5469e,2026-01-05T17:03:14,STM32G0B1RE_btt,22abba0
54,firmware054.bin,5c003a47-33bf-4b99-a620-50ae105f3caf,2026-01-05T17:05:24,STM32G0B1RE_btt,22abba0
55,firmware055.bin,95d87262-f088-4280-b49f-ecd6ef3f04c5,2026-01-05T17:07:31,STM32G0B1RE_btt,22abba0
56,firmware056.bin,cffe3b32-2f44-474a-aa21-a89570573281,2026-01-05T17:09:36,STM32G0B1RE_btt,22abba0
57,firmware057.bin,cfa4944c-065b-418b-b2c1-9dca613f698f,2026-01-05T17:11:41,STM32G0B1RE_btt,22abba0
58,firmware058.bin,6f9a4e6d-78e3-4b39-8267-835f3a6183b0,2026-01-05T17:13:43,STM32G0B1RE_btt,22abba0
59,firmware059.bin,9a65021e-4328-4754-84ee-6dcb5f9898a7,2026-01-05T17:15:47,STM32G0B1RE_btt,22abba0
60,firmware060.bin,751c4481-2ba6-4833-9191-1041699f1a38,2026-01-05T17:17:52,STM32G0B1RE_btt,22abba0
61,firmware061.bin,8349112b-88b2-4f0a-912e-7fe5d2bda9bc,2026-01-05T17:19:57,STM32G0B1RE_btt,22abba0
62,firmware062.bin,758d70be-3a63-4f2c-9cb2-5e2c8c255e36,2026-01-05T17:22:03,STM32G0B1RE_btt,22abba0
63,firmware063.bin,ffa95d15-f114-44b7-beb4-04c6b2a6b7ee,2026-01-05T17:24:10,STM32G0B1RE_btt,22abba0
64,firmware064.bin,cc20d839-0ac1-416d-a4a8-0550ebd402f6,2026-01-05T17:26:13,STM32G0B1RE_btt,22abba0
65,firmware065.bin,fabe80df-500d-446a-b848-211edb73f422,2026-01-05T17:28:18,STM32G0B1RE_btt,22abba0
66,firmware066.bin,0e34b19f-d64f-40c8-8ed8-4caf630b43ad,2026-01-05T17:30:25,STM32G0B1RE_btt,22abba0
67,firmware067.bin,b04dbc0c-dc26-4090-bc8d-d041d070b64e,2026-01-05T17:32:29,STM32G0B1RE_btt,22abba0
68,firmware068.bin,5509ac7e-70cf-4822-9e35-3b70368aedc0,2026-01-05T17:34:35,STM32G0B1RE_btt,22abba0
69,firmware069.bin,02bf9bcd-3ec1-4432-95f5-a670289fada3,2026-01-05T17:36:33,STM32G0B1RE_btt,22abba0
70,firmware070.bin,a1b1cab7-f1ef-42e0-b9f6-e4a72f1f5c97,2026-01-05T17:38:32,STM32G0B1RE_btt,22abba0
71,firmware071.bin,9cb6d15b-cf1a-43bd-b0db-246ebeb4d752,2026-01-05T17:40:43,STM32G0B1RE_btt,22abba0
72,firmware072.bin,e00b1317-c96a-4e5f-a37a-c552b81cbff5,2026-01-05T17:42:55,STM32G0B1RE_btt,22abba0
73,firmware073.bin,c22e42fa-66d1-49b0-8c18-ea3094ad7c42,2026-01-05T17:45:03,STM32G0B1RE_btt,22abba0
74,firmware074.bin,77c923dc-be39-4b4d-8dac-6f7381af4fee,2026-01-05T17:46:59,STM32G0B1RE_btt,22abba0
75,firmware075.bin,47ac9c47-45c9-48e0-928c-dd21a5c9b826,2026-01-05T17:48:56,STM32G0B1RE_btt,22abba0
76,firmware076.bin,3c022a75-7900-4cc1-b0fb-789fe8ebe2ce,2026-01-05T17:50:55,STM32G0B1RE_btt,22abba0
77,firmware077.bin,54d444e0-9ca5-4bf6-b9b4-52fe120aa524,2026-01-05T17:52:52,STM32G0B1RE_btt,22abba0
78,firmware078.bin,58f4cb97-a655-4ac4-9025-ac25938bcf08,2026-01-05T17:54:53,STM32G0B1RE_btt,22abba0
79,firmware079.bin,8c9bfea4-30f2-45ae-845c-53257ca13c3b,2026-01-05T17:56:51,STM32G0B1RE_btt,22abba0
80,firmware080.bin,0f3d0eb1-55d3-48f9-91a5-fbaae6e50325,2026-01-05T17:58:48,STM32G0B1RE_btt,22abba0
81,firmware081.bin,65f11b4b-b76a-47c2-81fb-13a6a992e35f,2026-01-05T18:00:48,STM32G0B1RE_btt,22abba0
82,firmware082.bin,64ba02e9-c7f0-4a96-b9ea-d22167e3aac7,2026-01-05T18:02:52,STM32G0B1RE_btt,22abba0
83,firmware083.bin,8feb86c1-f689-48b4-a0cc-106dd15eaeba,2026-01-05T18:05:17,STM32G0B1RE_btt,22abba0
84,firmware084.bin,f8850832-6a7d-4328-9c11-3a6cd6f65865,2026-01-05T18:07:33,STM32G0B1RE_btt,22abba0
85,firmware085.bin,50a88195-157c-4de8-bdcd-1578656eda8c,2026-01-05T18:09:38,STM32G0B1RE_btt,22abba0
86,firmware086.bin,a0d5ec57-d7bb-44b9-8649-aa5cf97f632e,2026-01-05T18:11:45,STM32G0B1RE_btt,22abba0
87,firmware087.bin,a061f266-21d5-4777-85d8-0b3c0fa59ac7,2026-01-05T18:13:45,STM32G0B1RE_btt,22abba0
88,firmware088.bin,28a64b90-ac4e-45f0-8e94-f55e4e928176,2026-01-05T18:15:48,STM32G0B1RE_btt,22abba0
89,firmware089.bin,4c8f32e6-a19d-47b3-90d4-19bfd1ec0a40,2026-01-05T18:17:44,STM32G0B1RE_btt,22abba0
90,firmware090.bin,ecc77a18-00df-49cd-9480-a0a7dccfce47,2026-01-05T18:19:48,STM32G0B1RE_btt,22abba0
91,firmware091.bin,f60a6849-b6cf-4dd2-a6e5-9eefc804a794,2026-01-05T18:21:51,STM32G0B1RE_btt,22abba0
92,firmware092.bin,5a8e0248-ce70-47ba-b8ae-516ec2322530,2026-01-05T18:23:56,STM32G0B1RE_btt,22abba0
93,firmware093.bin,99f543a8-cba2-4780-8de0-e122bf110b1e,2026-01-05T18:26:06,STM32G0B1RE_btt,22abba0
94,firmware094.bin,3ede0216-4c5f-434a-8b57-1bf9603a5989,2026-01-05T18:28:12,STM32G0B1RE_btt,22abba0
95,firmware095.bin,dc05ca4f-213d-4f42-888f-d6b4f0e7425a,2026-01-05T18:30:24,STM32G0B1RE_btt,22abba0
96,firmware096.bin,a7a87a0c-9c3d-46d9-b2a2-b102130dbfd8,2026-01-05T18:32:40,STM32G0B1RE_btt,22abba0
97,firmware097.bin,47ea89c6-498c-49b0-a85e-4fc36397008b,2026-01-05T18:35:19,STM32G0B1RE_btt,22abba0
98,firmware098.bin,a96885fc-53b2-48c3-9c56-6019c9baee29,2026-01-05T18:37:43,STM32G0B1RE_btt,22abba0
99,firmware099.bin,6d7b4427-0a86-4459-bf04-b496accafa2f,2026-01-05T18:40:05,STM32G0B1RE_btt,22abba0
100,firmware100.bin,e4b68a78-8c55-4cb0-9fdb-4521e88db4e7,2026-01-05T18:42:51,STM32G0B1RE_btt,22abba0
101,firmware101.bin,3e0aa0de-4306-4740-a5f8-aa3b5dcb3211,2026-01-05T18:45:10,STM32G0B1RE_btt,22abba0
102,firmware102.bin,dc876427-338c-452b-9ca7-460ca663b5f5,2026-01-05T18:47:41,STM32G0B1RE_btt,22abba0
103,firmware103.bin,c7f00bb4-45ff-480b-a069-f033079d29ff,2026-01-05T18:50:02,STM32G0B1RE_btt,22abba0
104,firmware104.bin,1f43397b-9de2-4708-ad98-78b3a1bcdf03,2026-01-05T18:52:08,STM32G0B1RE_btt,22abba0
105,firmware105.bin,91f3561d-5c15-40e6-b306-ecd42e05f1a0,2026-01-05T18:54:18,STM32G0B1RE_btt,22abba0
106,firmware106.bin,61216f63-6843-4e4a-b113-9ad845468659,2026-01-05T18:56:45,STM32G0B1RE_btt,22abba0
107,firmware107.bin,c04e231f-83e7-413e-af73-7c24413b45c9,2026-01-05T18:59:10,STM32G0B1RE_btt,22abba0
