index,filename,uuid,timestamp,env,git_commit
1,firmware001.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:37:23,STM32G0B1RE_btt,22abba0
2,firmware002.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:37:43,STM32G0B1RE_btt,22abba0
3,firmware003.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:38:02,STM32G0B1RE_btt,22abba0
4,firmware004.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:38:21,STM32G0B1RE_btt,22abba0
5,firmware005.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:38:40,STM32G0B1RE_btt,22abba0
6,firmware006.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:39:03,STM32G0B1RE_btt,22abba0
7,firmware007.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:39:25,STM32G0B1RE_btt,22abba0
8,firmware008.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:39:45,STM32G0B1RE_btt,22abba0
9,firmware009.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:40:06,STM32G0B1RE_btt,22abba0
10,firmware010.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:40:26,STM32G0B1RE_btt,22abba0
11,firmware011.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:40:44,STM32G0B1RE_btt,22abba0
12,firmware012.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:41:04,STM32G0B1RE_btt,22abba0
13,firmware013.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:41:23,STM32G0B1RE_btt,22abba0
14,firmware014.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:41:43,STM32G0B1RE_btt,22abba0
15,firmware015.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:42:03,STM32G0B1RE_btt,22abba0
16,firmware016.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:42:31,STM32G0B1RE_btt,22abba0
17,firmware017.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:42:51,STM32G0B1RE_btt,22abba0
18,firmware018.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:43:15,STM32G0B1RE_btt,22abba0
19,firmware019.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:43:40,STM32G0B1RE_btt,22abba0
20,firmware020.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:43:58,STM32G0B1RE_btt,22abba0
21,firmware021.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:44:17,STM32G0B1RE_btt,22abba0
22,firmware022.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:44:35,STM32G0B1RE_btt,22abba0
23,firmware023.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:44:54,STM32G0B1RE_btt,22abba0
24,firmware024.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:45:18,STM32G0B1RE_btt,22abba0
25,firmware025.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:45:43,STM32G0B1RE_btt,22abba0
26,firmware026.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:46:01,STM32G0B1RE_btt,22abba0
27,firmware027.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:46:20,STM32G0B1RE_btt,22abba0
28,firmware028.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:46:39,STM32G0B1RE_btt,22abba0
29,firmware029.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:46:58,STM32G0B1RE_btt,22abba0
30,firmware030.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:47:22,STM32G0B1RE_btt,22abba0
31,firmware031.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:47:41,STM32G0B1RE_btt,22abba0
32,firmware032.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:48:00,STM32G0B1RE_btt,22abba0
33,firmware033.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:48:19,STM32G0B1RE_btt,22abba0
34,firmware034.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:48:41,STM32G0B1RE_btt,22abba0
35,firmware035.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:49:01,STM32G0B1RE_btt,22abba0
36,firmware036.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:49:20,STM32G0B1RE_btt,22abba0
37,firmware037.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:49:39,STM32G0B1RE_btt,22abba0
38,firmware038.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:49:58,STM32G0B1RE_btt,22abba0
39,firmware039.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:50:16,STM32G0B1RE_btt,22abba0
40,firmware040.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:50:35,STM32G0B1RE_btt,22abba0
41,firmware041.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:50:54,STM32G0B1RE_btt,22abba0
42,firmware042.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:51:12,STM32G0B1RE_btt,22abba0
43,firmware043.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:51:31,STM32G0B1RE_btt,22abba0
44,firmware044.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:51:50,STM32G0B1RE_btt,22abba0
45,firmware045.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:52:09,STM32G0B1RE_btt,22abba0
46,firmware046.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:52:27,STM32G0B1RE_btt,22abba0
47,firmware047.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:52:45,STM32G0B1RE_btt,22abba0
48,firmware048.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:53:04,STM32G0B1RE_btt,22abba0
49,firmware049.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:53:22,STM32G0B1RE_btt,22abba0
50,firmware050.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:53:41,STM32G0B1RE_btt,22abba0
51,firmware051.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:54:00,STM32G0B1RE_btt,22abba0
52,firmware052.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:54:19,STM32G0B1RE_btt,22abba0
53,firmware053.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:54:37,STM32G0B1RE_btt,22abba0
54,firmware054.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:54:56,STM32G0B1RE_btt,22abba0
55,firmware055.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:55:15,STM32G0B1RE_btt,22abba0
56,firmware056.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:55:33,STM32G0B1RE_btt,22abba0
57,firmware057.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:55:51,STM32G0B1RE_btt,22abba0
58,firmware058.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:56:10,STM32G0B1RE_btt,22abba0
59,firmware059.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:56:29,STM32G0B1RE_btt,22abba0
60,firmware060.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:56:47,STM32G0B1RE_btt,22abba0
61,firmware061.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:57:06,STM32G0B1RE_btt,22abba0
62,firmware062.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:57:25,STM32G0B1RE_btt,22abba0
63,firmware063.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:57:43,STM32G0B1RE_btt,22abba0
64,firmware064.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:58:02,STM32G0B1RE_btt,22abba0
65,firmware065.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:58:21,STM32G0B1RE_btt,22abba0
66,firmware066.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:58:40,STM32G0B1RE_btt,22abba0
67,firmware067.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:58:58,STM32G0B1RE_btt,22abba0
68,firmware068.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:59:17,STM32G0B1RE_btt,22abba0
69,firmware069.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:59:36,STM32G0B1RE_btt,22abba0
70,firmware070.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T13:59:55,STM32G0B1RE_btt,22abba0
71,firmware071.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:00:13,STM32G0B1RE_btt,22abba0
72,firmware072.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:00:32,STM32G0B1RE_btt,22abba0
73,firmware073.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:00:50,STM32G0B1RE_btt,22abba0
74,firmware074.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:01:08,STM32G0B1RE_btt,22abba0
75,firmware075.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:01:27,STM32G0B1RE_btt,22abba0
76,firmware076.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:01:46,STM32G0B1RE_btt,22abba0
77,firmware077.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:02:04,STM32G0B1RE_btt,22abba0
78,firmware078.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:02:23,STM32G0B1RE_btt,22abba0
79,firmware079.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:02:41,STM32G0B1RE_btt,22abba0
80,firmware080.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:03:00,STM32G0B1RE_btt,22abba0
81,firmware081.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:03:19,STM32G0B1RE_btt,22abba0
82,firmware082.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:03:37,STM32G0B1RE_btt,22abba0
83,firmware083.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:04:02,STM32G0B1RE_btt,22abba0
84,firmware084.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:04:26,STM32G0B1RE_btt,22abba0
85,firmware085.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:04:45,STM32G0B1RE_btt,22abba0
86,firmware086.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:05:04,STM32G0B1RE_btt,22abba0
87,firmware087.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:05:22,STM32G0B1RE_btt,22abba0
88,firmware088.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:05:47,STM32G0B1RE_btt,22abba0
89,firmware089.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:06:05,STM32G0B1RE_btt,22abba0
90,firmware090.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:06:30,STM32G0B1RE_btt,22abba0
91,firmware091.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:06:49,STM32G0B1RE_btt,22abba0
92,firmware092.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:07:07,STM32G0B1RE_btt,22abba0
93,firmware093.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:07:31,STM32G0B1RE_btt,22abba0
94,firmware094.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:07:50,STM32G0B1RE_btt,22abba0
95,firmware095.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:08:10,STM32G0B1RE_btt,22abba0
96,firmware096.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:08:29,STM32G0B1RE_btt,22abba0
97,firmware097.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:08:48,STM32G0B1RE_btt,22abba0
98,firmware098.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:09:07,STM32G0B1RE_btt,22abba0
99,firmware099.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:09:26,STM32G0B1RE_btt,22abba0
100,firmware100.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:09:45,STM32G0B1RE_btt,22abba0
101,firmware101.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:32:17,STM32G0B1RE_btt,22abba0
102,firmware102.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:32:36,STM32G0B1RE_btt,22abba0
103,firmware103.bin,39bf6c12-3d75-4a5d-af1e-57e12b843160,2026-01-05T14:32:55,STM32G0B1RE_btt,22abba0
