index,filename,uuid,timestamp,env,git_commit
35,firmware035.bin,26bf6b09-5ce0-4ee0-85ae-2d788ef37bc4,2025-12-18T14:55:32,STM32G0B1RE_btt,22abba0
36,firmware036.bin,263138a7-4e64-4765-b7f8-cc0e15db2923,2025-12-18T14:57:32,STM32G0B1RE_btt,22abba0
37,firmware037.bin,709e0da1-e338-4fe4-a512-2ce0c814e681,2025-12-18T14:59:27,STM32G0B1RE_btt,22abba0
38,firmware038.bin,115a56aa-9f93-459e-9fda-9aa590c24329,2025-12-18T15:01:22,STM32G0B1RE_btt,22abba0
39,firmware039.bin,3cc03977-ef70-48c4-94f1-1dfcdf715513,2025-12-18T15:03:17,STM32G0B1RE_btt,22abba0
40,firmware040.bin,6e49d5dc-6849-413b-87a9-f19655eb80fe,2025-12-18T15:05:14,STM32G0B1RE_btt,22abba0
41,firmware041.bin,52868233-7459-410d-8655-707b6a4fefbf,2025-12-18T15:07:09,STM32G0B1RE_btt,22abba0
42,firmware042.bin,460688ed-b6d1-4b4f-9a49-8aa70a9185bf,2025-12-18T15:09:04,STM32G0B1RE_btt,22abba0
43,firmware043.bin,6ca6724f-3164-4728-909d-4780722a70c8,2025-12-18T15:10:55,STM32G0B1RE_btt,22abba0
44,firmware044.bin,627b80fb-d6a7-4e09-a84e-8dbded1a9b05,2025-12-18T15:12:53,STM32G0B1RE_btt,22abba0
45,firmware045.bin,2f23b21e-ebfc-4afe-b4b6-087f94f3fa71,2025-12-18T15:14:45,STM32G0B1RE_btt,22abba0
46,firmware046.bin,a9ab1229-8321-4537-b1f0-c47b12d9f881,2025-12-18T15:16:30,STM32G0B1RE_btt,22abba0
47,firmware047.bin,46753f1b-4463-4d69-954e-ff4925379905,2025-12-18T15:18:14,STM32G0B1RE_btt,22abba0
48,firmware048.bin,8e380ed3-0f3e-4041-95e9-dbc69958695c,2025-12-18T15:19:58,STM32G0B1RE_btt,22abba0
49,firmware049.bin,eb9dec80-5d57-4956-8c02-2187f378a005,2025-12-18T15:21:44,STM32G0B1RE_btt,22abba0
50,firmware050.bin,593de757-7eca-42ae-bcb0-9a129d2cb6a8,2025-12-18T15:23:35,STM32G0B1RE_btt,22abba0
51,firmware051.bin,5f45036e-f4f6-4801-b9c7-f713c664aa41,2025-12-18T15:25:28,STM32G0B1RE_btt,22abba0
52,firmware052.bin,639c6e83-2d1d-4628-a3ed-f226dd8366b0,2025-12-18T15:27:21,STM32G0B1RE_btt,22abba0
53,firmware053.bin,34ab4f8c-2b7b-49ac-a4f5-e20d17900cd8,2025-12-18T15:29:13,STM32G0B1RE_btt,22abba0
54,firmware054.bin,71b4ab19-d3ea-4ddf-8494-7c3f98001d3b,2025-12-18T15:31:04,STM32G0B1RE_btt,22abba0
55,firmware055.bin,647582a8-b5f1-4ad8-bba8-c1a889ff996c,2025-12-18T15:32:56,STM32G0B1RE_btt,22abba0
56,firmware056.bin,02a2bd12-0fd7-4893-9e20-c819d30f1aa5,2025-12-18T15:34:47,STM32G0B1RE_btt,22abba0
57,firmware057.bin,d4a378b4-2fb9-4852-b501-b41949c3d29e,2025-12-18T15:36:38,STM32G0B1RE_btt,22abba0
58,firmware058.bin,08dfd340-9e76-426a-9973-21d2e31bc01a,2025-12-18T15:38:22,STM32G0B1RE_btt,22abba0
59,firmware059.bin,ca4ebffe-1237-4a08-8a80-60ddcae59e5a,2025-12-18T15:40:12,STM32G0B1RE_btt,22abba0
60,firmware060.bin,e0f90c48-e37e-4072-ace4-49f7ddc91d00,2025-12-18T15:41:56,STM32G0B1RE_btt,22abba0
61,firmware061.bin,8df3dc41-0d1e-4f91-84da-f34cc3d0138d,2025-12-18T15:43:40,STM32G0B1RE_btt,22abba0
62,firmware062.bin,bef61dfd-81b9-44f6-9535-c5d25e184527,2025-12-18T15:45:26,STM32G0B1RE_btt,22abba0
63,firmware063.bin,3abac24c-0bdb-4eed-8565-cb94fb7db5c4,2025-12-18T15:47:12,STM32G0B1RE_btt,22abba0
64,firmware064.bin,262969cd-6ced-4873-a493-abd47f43233b,2025-12-18T15:48:56,STM32G0B1RE_btt,22abba0
65,firmware065.bin,6f7db504-d978-4ef3-8e37-5dababbd8297,2025-12-18T15:50:41,STM32G0B1RE_btt,22abba0
66,firmware066.bin,be213f76-9230-45f4-93e6-6092dc5979eb,2025-12-18T15:52:44,STM32G0B1RE_btt,22abba0
67,firmware067.bin,fa672702-e857-495d-8a38-f2187a78290f,2025-12-18T15:54:51,STM32G0B1RE_btt,22abba0
68,firmware068.bin,5c53de9a-1b7c-4fc5-a7b3-cb90b52d2c3c,2025-12-18T15:56:51,STM32G0B1RE_btt,22abba0
69,firmware069.bin,5fe64a7a-41b1-40be-8b00-81ab7bd34631,2025-12-18T15:58:59,STM32G0B1RE_btt,22abba0
70,firmware070.bin,dce18b54-1a58-4135-93fe-9af445bfce00,2025-12-18T16:01:04,STM32G0B1RE_btt,22abba0
71,firmware071.bin,5a463b59-026a-4b94-b7d4-90882f84f970,2025-12-18T16:02:57,STM32G0B1RE_btt,22abba0
72,firmware072.bin,f1938ce9-c627-4219-9e2f-533ec47b5228,2025-12-18T16:04:49,STM32G0B1RE_btt,22abba0
73,firmware073.bin,48dc3bbb-0d76-4425-be12-998171478059,2025-12-18T16:06:42,STM32G0B1RE_btt,22abba0
74,firmware074.bin,a71cd79f-6058-4be0-9fd4-5bef6b6b79e3,2025-12-18T16:08:45,STM32G0B1RE_btt,22abba0
75,firmware075.bin,510b78bd-560e-468e-a85c-4f3f41dafd88,2025-12-18T16:10:40,STM32G0B1RE_btt,22abba0
76,firmware076.bin,5ffb355c-1188-46c0-b13b-a6c473440f44,2025-12-18T16:12:32,STM32G0B1RE_btt,22abba0
77,firmware077.bin,1395be5f-6d44-42c3-8065-f0c636056f6f,2025-12-18T16:14:23,STM32G0B1RE_btt,22abba0
78,firmware078.bin,327a9467-0073-4183-8655-c492173ebc36,2025-12-18T16:16:13,STM32G0B1RE_btt,22abba0
79,firmware079.bin,b83ab99f-a40c-4de5-ae85-004ee59d1f52,2025-12-18T16:18:02,STM32G0B1RE_btt,22abba0
80,firmware080.bin,47885804-a21f-4435-8fae-1375c8d80553,2025-12-18T16:19:53,STM32G0B1RE_btt,22abba0
81,firmware081.bin,02f0b757-5552-4266-8305-c5c765e9811c,2025-12-18T16:21:38,STM32G0B1RE_btt,22abba0
82,firmware082.bin,c2110ae7-1b47-4935-831f-e5cd9da022b2,2025-12-18T16:23:35,STM32G0B1RE_btt,22abba0
83,firmware083.bin,f2117f06-ac19-4d62-91e7-3d86880f5004,2025-12-18T16:25:31,STM32G0B1RE_btt,22abba0
84,firmware084.bin,87d033b5-6bee-4ccf-a154-68c09824e776,2025-12-18T16:28:39,STM32G0B1RE_btt,22abba0
85,firmware085.bin,ae49185e-84ca-4f04-a754-fbc8f11eb14b,2025-12-18T16:32:24,STM32G0B1RE_btt,22abba0
86,firmware086.bin,96a47c87-69a4-44ee-89ae-de4f13bcaa62,2025-12-18T16:35:30,STM32G0B1RE_btt,22abba0
87,firmware087.bin,99fca5ed-8f93-4c46-82dc-9bc2051f4f65,2025-12-18T16:38:26,STM32G0B1RE_btt,22abba0
88,firmware088.bin,395fcecc-a1f5-4ec6-80c3-bb22ae38a145,2025-12-18T16:41:31,STM32G0B1RE_btt,22abba0
89,firmware089.bin,13586713-921a-4a1f-9040-a2b2b5de99ac,2025-12-18T16:44:23,STM32G0B1RE_btt,22abba0
90,firmware090.bin,5b02a73d-4fd6-48dc-9145-a3fa69a71bf6,2025-12-18T16:47:54,STM32G0B1RE_btt,22abba0
91,firmware091.bin,7c4219dc-d203-4c72-91d5-d7377b5df19f,2025-12-18T16:50:47,STM32G0B1RE_btt,22abba0
92,firmware092.bin,e20cbeef-00af-4bfd-8597-f54356ea6057,2025-12-18T16:53:46,STM32G0B1RE_btt,22abba0
93,firmware093.bin,732e70f4-9f77-451a-b0cb-808f08007e17,2025-12-18T16:56:41,STM32G0B1RE_btt,22abba0
94,firmware094.bin,8146f477-790d-4e8f-a06a-ece6fb6824d7,2025-12-18T16:59:33,STM32G0B1RE_btt,22abba0
95,firmware095.bin,e438f0bf-3171-435b-9c05-da4f79e774c8,2025-12-18T17:02:27,STM32G0B1RE_btt,22abba0
96,firmware096.bin,73c13734-21a3-4317-a857-ae8d7326b618,2025-12-18T17:05:41,STM32G0B1RE_btt,22abba0
97,firmware097.bin,b70f5c0a-fd18-450e-9f6a-03d64b49242b,2025-12-18T17:08:43,STM32G0B1RE_btt,22abba0
98,firmware098.bin,7b0c5d0d-8fb3-4d47-ac0f-2ec39e6bb0d2,2025-12-18T17:11:52,STM32G0B1RE_btt,22abba0
99,firmware099.bin,b85a5294-adb6-4968-b66d-2133c37e3a3b,2025-12-18T17:15:08,STM32G0B1RE_btt,22abba0
100,firmware100.bin,3bb92185-2096-4f6c-b601-16d66b5ff126,2025-12-18T17:17:59,STM32G0B1RE_btt,22abba0
