index,filename,uuid,timestamp,env,git_commit
47,firmware047.bin,94d9d0cd-3708-4d56-8bd6-0a3c29dd2402,2025-11-11T12:04:06,STM32G0B1RE_btt,22abba0
48,firmware048.bin,870be154-0ca2-4fec-94a2-fde6e5fd8994,2025-11-11T12:05:52,STM32G0B1RE_btt,22abba0
49,firmware049.bin,abe05c39-082f-4ce3-971c-ad68f5a2be8f,2025-11-11T12:07:37,STM32G0B1RE_btt,22abba0
50,firmware050.bin,a17fb032-b5e6-4dc5-9f2e-020384380be1,2025-11-11T12:09:20,STM32G0B1RE_btt,22abba0
51,firmware051.bin,b951552f-0699-40b5-bf6b-aec9b233790c,2025-11-11T12:11:06,STM32G0B1RE_btt,22abba0
52,firmware052.bin,e952e9d1-8b96-41ff-9b10-108dc152c274,2025-11-11T12:12:48,STM32G0B1RE_btt,22abba0
53,firmware053.bin,c1e7ecac-f0dd-40ad-9d2c-243dbde74e2b,2025-11-11T12:14:32,STM32G0B1RE_btt,22abba0
54,firmware054.bin,54beeabb-e021-4a43-bf07-5cb2e9af5e00,2025-11-11T12:16:25,STM32G0B1RE_btt,22abba0
55,firmware055.bin,cade590e-e030-445c-9315-7bb1d27437e6,2025-11-11T12:18:10,STM32G0B1RE_btt,22abba0
56,firmware056.bin,01e0110b-fbfc-4074-ad5d-37feafedea14,2025-11-11T12:19:56,STM32G0B1RE_btt,22abba0
57,firmware057.bin,be068350-0e5e-4a75-b506-2cc7977b9350,2025-11-11T12:21:47,STM32G0B1RE_btt,22abba0
58,firmware058.bin,cd14b5bb-5ae7-4de5-a228-989fc4ffe5ae,2025-11-11T12:23:33,STM32G0B1RE_btt,22abba0
59,firmware059.bin,408b72e2-83b2-4194-b2f6-8a5c280827fe,2025-11-11T12:25:19,STM32G0B1RE_btt,22abba0
60,firmware060.bin,48a2996b-d6c5-429d-8aa0-94fafa94144f,2025-11-11T12:27:05,STM32G0B1RE_btt,22abba0
61,firmware061.bin,4dc2c6e4-ee7b-40c1-8a8e-7df1aad837ef,2025-11-11T12:28:51,STM32G0B1RE_btt,22abba0
62,firmware062.bin,e3a677a7-72db-4995-9dcb-8533f198fef1,2025-11-11T12:30:34,STM32G0B1RE_btt,22abba0
63,firmware063.bin,d650d73f-cc75-471e-8513-5019c66aee13,2025-11-11T12:32:18,STM32G0B1RE_btt,22abba0
64,firmware064.bin,a2005bef-33c9-4858-bf2e-0049f46a8f1b,2025-11-11T12:33:57,STM32G0B1RE_btt,22abba0
65,firmware065.bin,5423ef95-b0d8-44c2-82f6-6c2c4b63c57a,2025-11-11T12:35:35,STM32G0B1RE_btt,22abba0
66,firmware066.bin,416b88bf-ad33-45d8-a455-8f1d94c7ca08,2025-11-11T12:37:13,STM32G0B1RE_btt,22abba0
67,firmware067.bin,3e931e68-7443-4c09-a4ad-91e920e385af,2025-11-11T12:38:51,STM32G0B1RE_btt,22abba0
68,firmware068.bin,33c80c6d-e7e6-4f1d-a37b-45286a1f0102,2025-11-11T12:40:30,STM32G0B1RE_btt,22abba0
69,firmware069.bin,f035294c-e0cf-46ef-80da-2af0c9e45c3a,2025-11-11T12:42:10,STM32G0B1RE_btt,22abba0
70,firmware070.bin,7502be6b-a9d5-4cbc-9231-39c523b6d4c5,2025-11-11T12:43:48,STM32G0B1RE_btt,22abba0
71,firmware071.bin,7cb4456e-5670-4d89-8f30-d976052887c0,2025-11-11T12:45:28,STM32G0B1RE_btt,22abba0
72,firmware072.bin,94c4d910-52c8-4451-86d0-ec21c1f9eefb,2025-11-11T12:47:06,STM32G0B1RE_btt,22abba0
73,firmware073.bin,1e084ef9-b221-404f-b13c-1142d491164b,2025-11-11T12:48:52,STM32G0B1RE_btt,22abba0
74,firmware074.bin,a64b1817-9b85-4772-8f55-d71837b2f089,2025-11-11T12:50:36,STM32G0B1RE_btt,22abba0
75,firmware075.bin,3a99123e-909b-4985-8834-863156991beb,2025-11-11T12:52:15,STM32G0B1RE_btt,22abba0
76,firmware076.bin,7551bec5-d5ed-431d-9127-01a027092abd,2025-11-11T12:53:55,STM32G0B1RE_btt,22abba0
77,firmware077.bin,b76158f6-2b74-403e-bac6-22ec3a70dc89,2025-11-11T12:55:33,STM32G0B1RE_btt,22abba0
78,firmware078.bin,3b1f31f1-ce52-4a98-8e36-ef77fbc7ae7a,2025-11-11T12:57:11,STM32G0B1RE_btt,22abba0
79,firmware079.bin,44debe3d-fe81-4099-ac3a-8875b049a2b1,2025-11-11T12:58:55,STM32G0B1RE_btt,22abba0
80,firmware080.bin,89db459b-d26e-41b6-b5a8-0cd8d55122d3,2025-11-11T13:00:33,STM32G0B1RE_btt,22abba0
81,firmware081.bin,54ee6f40-0a7f-4e31-9820-23a3dd88e361,2025-11-11T13:02:21,STM32G0B1RE_btt,22abba0
82,firmware082.bin,987019ff-8435-4545-a273-ee6c76d5b694,2025-11-11T13:04:08,STM32G0B1RE_btt,22abba0
83,firmware083.bin,e7e2b3c8-00bb-46b4-a403-71456fe032fa,2025-11-11T13:05:49,STM32G0B1RE_btt,22abba0
84,firmware084.bin,7c46e860-e4b5-48c1-9d17-7d2ddd95d4c0,2025-11-11T13:07:29,STM32G0B1RE_btt,22abba0
85,firmware085.bin,a5334f44-2bc7-4430-bc0a-233d0de7f18f,2025-11-11T13:09:07,STM32G0B1RE_btt,22abba0
86,firmware086.bin,9a909d2d-e299-43ab-90ca-b0aa0091721c,2025-11-11T13:10:45,STM32G0B1RE_btt,22abba0
87,firmware087.bin,cccc79b7-efbf-4789-9851-40b674cbd41b,2025-11-11T13:12:24,STM32G0B1RE_btt,22abba0
88,firmware088.bin,35370bb9-79ce-4f65-be06-d5df7da72c74,2025-11-11T13:14:02,STM32G0B1RE_btt,22abba0
89,firmware089.bin,030c77d0-d5ed-4a1e-844c-1cfdefcab61a,2025-11-11T13:15:41,STM32G0B1RE_btt,22abba0
90,firmware090.bin,53adf9bf-f07a-4f71-9977-ca75b6da96a3,2025-11-11T13:17:19,STM32G0B1RE_btt,22abba0
91,firmware091.bin,d60cec7f-b154-4dcb-8709-0254043e0f2b,2025-11-11T13:18:58,STM32G0B1RE_btt,22abba0
92,firmware092.bin,8bddccb5-3d13-414a-945c-bdafede5be7b,2025-11-11T13:20:38,STM32G0B1RE_btt,22abba0
93,firmware093.bin,6e437bcb-77d2-477c-9025-d9ceac149c16,2025-11-11T13:22:23,STM32G0B1RE_btt,22abba0
94,firmware094.bin,f5ed6729-5bc7-4e72-aa96-17ee7d84d646,2025-11-11T13:24:03,STM32G0B1RE_btt,22abba0
95,firmware095.bin,b94e8d9e-1453-462b-ad79-bd111000d47e,2025-11-11T13:25:42,STM32G0B1RE_btt,22abba0
96,firmware096.bin,bafef7cf-9244-449a-be1e-7093290f5258,2025-11-11T13:27:20,STM32G0B1RE_btt,22abba0
97,firmware097.bin,9e76825c-15f8-4731-b996-56b4517bc1a0,2025-11-11T13:29:07,STM32G0B1RE_btt,22abba0
98,firmware098.bin,22053177-cf41-4efb-aef9-d28d55136dbe,2025-11-11T13:30:51,STM32G0B1RE_btt,22abba0
99,firmware099.bin,f97a421b-212c-4712-9def-06137d45216c,2025-11-11T13:32:37,STM32G0B1RE_btt,22abba0
100,firmware100.bin,09d6d132-b479-49d8-89a2-ead4c951d221,2025-11-11T13:34:19,STM32G0B1RE_btt,22abba0
